"dir","folder","X","frame_number","sequence_id","sequence_id_original","type","distance","number_of_points","image_name","file_last_mod_date","DateTimeOriginal","ImageWidth","ImageHeight","pair_id","hb","ht","length","xb","yb","xt","yt","xg","yg","pixlen","pdl","mpdl","err"
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",5,2,357,4,"cal",1.5,1,"1_rechts.JPG",NA,"2019:11:27 14:16:11",2048,1536,"H5R1_01/1_rechts.JPG",0.5,0.9,0.4,1722.026736,1390.933333,1753.315625,659.9111111,1682.91562475,2304.711110375,731.691522081859,2743.84320780697,2692.94142481181,0.0187255055315224
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",7,3,359,6,"cal",15,1,"10_links.JPG",NA,"2019:11:27 14:22:29",2048,1536,"H5R1_01/10_links.JPG",0.2,0.9,0.7,128.2325408,824.105609,134.8766437,693.6713784,126.334225685714,861.372532028571,130.603340751911,2798.64301611238,2692.94142481181,0.038500599916392
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",9,4,361,8,"cal",15,1,"10_midden.JPG",NA,"2019:11:27 14:22:14",2048,1536,"H5R1_01/10_midden.JPG",0.1,0.9,0.8,974.0807569,867.1171544,980.9260811,725.8750323,973.225091375,884.7724196625,141.407904724999,2651.39821359373,2692.94142481181,-0.0155469340647656
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",11,5,363,10,"cal",3,1,"2_links.JPG",NA,"2019:11:27 14:16:47",2048,1536,"H5R1_01/2_links.JPG",0.1,0.9,0.8,209.1765103,1403.740335,237.3071783,691.096746,205.6601768,1492.820783625,713.198583442877,2674.49468791079,2692.94142481181,-0.00687360189932542
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",13,6,365,12,"cal",3,1,"2_midden.JPG",NA,"2019:11:27 14:16:36",2048,1536,"H5R1_01/2_midden.JPG",0.1,0.9,0.8,971.830223,1416.242854,1023.403114,706.7248949,965.383611625,1504.9325988875,711.389835021226,2667.7118813296,2692.94142481181,-0.00941293097169171
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",53,25,405,52,"cal",3,1,"2_rechts.JPG",NA,"2019:11:27 14:16:28",2048,1536,"H5R1_01/2_rechts.JPG",0.2,0.9,0.7,1699.499265,1254.463767,1682.814132,615.8738493,1704.26644585714,1436.9180292,638.807855815284,2737.74795349407,2692.94142481181,0.0165016049721181
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",15,7,367,14,"cal",4.5,1,"3_links.JPG",NA,"2019:11:27 14:17:01",2048,1536,"H5R1_01/3_links.JPG",0.1,0.9,0.8,225.7091222,1190.601071,254.6317734,712.8786598,222.0937908,1250.3163724,478.597139476594,2692.10890955584,2692.94142481181,-0.000309194979027299
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",17,8,369,16,"cal",4.5,1,"3_midden.JPG",NA,"2019:11:27 14:17:11",2048,1536,"H5R1_01/3_midden.JPG",0.1,0.9,0.8,956.7540954,1185.614407,947.7781002,708.8893286,957.8760948,1245.2050418,476.809572958971,2682.05384789421,2692.94142481181,-0.00405120051496932
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",19,9,371,18,"cal",6,1,"4_links.JPG",NA,"2019:11:27 14:17:52",2048,1536,"H5R1_01/4_links.JPG",0.3,0.9,0.6,209.3839694,975.2277114,224.4616032,705.3424295,201.8451525,1110.17035235,270.30612354745,2703.0612354745,2692.94142481181,0.00375085898372703
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",21,10,373,20,"cal",6,1,"4_midden.JPG",NA,"2019:11:27 14:17:38",2048,1536,"H5R1_01/4_midden.JPG",0.1,0.9,0.8,971.7720795,1052.321211,986.3968615,696.6087718,969.94398175,1096.7852659,356.012954329138,2670.09715746854,2692.94142481181,-0.00851920237242072
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",23,11,375,22,"cal",6,1,"4_rechts.JPG",NA,"2019:11:27 14:17:29",2048,1536,"H5R1_01/4_rechts.JPG",0.1,0.9,0.8,1824.847043,1040.057521,1842.031525,671.5458654,1822.69898275,1086.12147795,368.912112480278,2766.84084360208,2692.94142481181,0.0270721169841262
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",25,12,377,24,"cal",7.5,1,"5_links.JPG",NA,"2019:11:27 14:18:14",2048,1536,"H5R1_01/5_links.JPG",0.1,0.9,0.8,170.561834,976.5286548,170.155654,684.9003507,170.6126065,1012.9821928125,291.628586963683,2734.01800278453,2692.94142481181,0.015138260371092
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",27,13,379,26,"cal",7.5,1,"5_midden.JPG",NA,"2019:11:27 14:18:22",2048,1536,"H5R1_01/5_midden.JPG",0.1,0.9,0.8,949.3580838,994.7403618,954.7772538,710.2339368,948.68068755,1030.303664925,284.558031462423,2667.73154496022,2692.94142481181,-0.00940556002646746
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",29,14,381,28,"cal",7.5,1,"5_rechts.JPG",NA,"2019:11:27 14:18:35",2048,1536,"H5R1_01/5_rechts.JPG",0.3,0.9,0.6,1852.556823,963.8110078,1863.162532,741.6973821,1847.2539685,1074.86782065,222.366687669247,2779.58359586558,2692.94142481181,0.0316670681361651
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",31,15,383,30,"cal",9,1,"6_links.JPG",NA,"2019:11:27 14:19:12",2048,1536,"H5R1_01/6_links.JPG",0.3,0.9,0.6,142.1844783,900.659392,159.3746665,718.4926639,140.035704775,923.4302330125,182.97600770869,2058.48008672277,2692.94142481181,-0.268666174189872
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",33,16,385,32,"cal",9,1,"6_midden.JPG",NA,"2019:11:27 14:19:00",2048,1536,"H5R1_01/6_midden.JPG",0.2,0.9,0.7,973.9970089,975.6157083,986.7950054,766.4266853,970.340438471429,1035.38400058571,209.580142327723,2694.60182992786,2692.94142481181,0.000616386761132834
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",35,17,387,34,"cal",9,1,"6_rechts.JPG",NA,"2019:11:27 14:18:46",2048,1536,"H5R1_01/6_rechts.JPG",0.3,0.9,0.6,1876.805461,954.4299422,1877.560982,768.583411,1876.4277005,1047.3532078,185.84806690158,2787.72100352369,2692.94142481181,0.0345903547312348
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",37,18,389,36,"cal",10.5,1,"7_midden.JPG",NA,"2019:11:27 14:20:03",2048,1536,"H5R1_01/7_midden.JPG",0.5,0.9,0.4,960.0295604,825.568999,957.4037882,723.2752683,963.31177565,953.436162375,102.327425552344,2686.09492074902,2692.94142481181,-0.00254562613828569
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",55,26,407,54,"cal",10.5,1,"7_rechts.JPG",NA,"2019:11:27 14:20:21",2048,1536,"H5R1_01/7_rechts.JPG",0.3,0.9,0.6,1886.367441,916.1838199,1899.715917,758.1325921,1879.693203,995.2094338,158.613909921577,2775.74342362759,2692.94142481181,0.0302845490383048
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",39,19,391,38,"cal",12,1,"8_links.JPG",NA,"2019:11:27 14:21:05",2048,1536,"H5R1_01/8_links.JPG",0.3,0.9,0.6,146.0604436,828.9302252,151.0039292,690.7870812,143.5887008,898.0017972,138.231567610594,2764.63135221187,2692.94142481181,0.0262732368923516
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",41,20,393,40,"cal",12,1,"8_midden.JPG",NA,"2019:11:27 14:20:50",2048,1536,"H5R1_01/8_midden.JPG",0.4,0.9,0.5,965.736554,842.6927275,972.029282,730.1376312,960.7023716,932.73680454,112.730865909849,2705.54078183637,2692.94142481181,0.00466774897771853
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",43,21,395,42,"cal",12,1,"8_rechts.JPG",NA,"2019:11:27 14:20:37",2048,1536,"H5R1_01/8_rechts.JPG",0.5,0.9,0.4,1893.523121,841.5841174,1898.685549,748.8546424,1887.070086,957.49596115,92.8730649684332,2786.19194905299,2692.94142481181,0.0340417080185698
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",45,22,397,44,"cal",13.5,1,"9_midden.JPG",NA,"2019:11:27 14:21:33",2048,1536,"H5R1_01/9_midden.JPG",0.5,0.9,0.4,969.7635815,789.4623706,970.5774651,710.5339896,968.746227,888.12284685,78.932577138945,2663.97447843939,2692.94142481181,-0.0108148902206668
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/H5R1_01","H5R1_01",47,23,399,46,"cal",13.5,1,"9_rechts.JPG",NA,"2019:11:27 14:21:50",2048,1536,"H5R1_01/9_rechts.JPG",0.5,0.9,0.4,1897.803225,849.9738775,1898.632127,767.0014208,1896.7670975,953.689448375,82.9765969979426,2800.46014868056,2692.94142481181,0.0391496798059741
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_04","OB_H1_04",1,0,409,0,"cal",1.5,1,"IMG_0004.JPG",NA,"2019:12:12 12:10:49",1000,750,"OB_H1_04/IMG_0004.JPG",0.3,0.9,0.6,122.2222222,659.7222222,115.2777778,130.5555556,125.6944444,924.3055555,529.21223185843,1323.03057964607,1333.3333332,-0.00775707361905903
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_04","OB_H1_04",3,1,411,2,"cal",1.5,1,"IMG_0011.JPG",NA,"2019:12:12 12:10:57",1000,750,"OB_H1_04/IMG_0011.JPG",0.2,0.9,0.7,523.6111111,718.0555556,451.944436,126.3888889,544.087303985714,887.103174657143,595.99123886495,1277.12408328204,1333.3333332,-0.0430713322207395
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_04","OB_H1_04",5,2,413,4,"cal",1.5,1,"IMG_0016.JPG",NA,"2019:12:12 12:11:03",1000,750,"OB_H1_04/IMG_0016.JPG",0.3,0.9,0.6,900.5555895,641.6666667,904.7222561,123.6111111,898.4722562,900.6944445,518.072311360663,1295.18077840166,1333.3333332,-0.0290317897217075
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_04","OB_H1_04",7,3,415,6,"cal",3,1,"IMG_0025.JPG",NA,"2019:12:12 12:11:12",1000,750,"OB_H1_04/IMG_0025.JPG",0.1,0.9,0.8,906.2901424,542.1373109,894.820372,190.0827921,907.7238637,586.14412575,352.241309105744,1320.90490914654,1333.3333332,-0.00936503339458594
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_04","OB_H1_04",9,4,417,8,"cal",3,1,"IMG_0030.JPG",NA,"2019:12:12 12:11:17",1000,750,"OB_H1_04/IMG_0030.JPG",0.1,0.9,0.8,549.6915545,552.1110557,566.0948318,205.3797111,547.6411448375,595.452473775,347.119133489217,1301.69675058456,1333.3333332,-0.0240134661505819
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_04","OB_H1_04",11,5,419,10,"cal",3,1,"IMG_0035.JPG",NA,"2019:12:12 12:11:26",1000,750,"OB_H1_04/IMG_0035.JPG",0.1,0.9,0.8,117.1678744,589.5532571,141.0298408,230.1628241,114.1851286,634.477061225,360.181727427145,1350.68147785179,1333.3333332,0.0129271911394382
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_04","OB_H1_04",13,6,421,12,"cal",4.5,1,"IMG_0043.JPG",NA,"2019:12:12 12:11:35",1000,750,"OB_H1_04/IMG_0043.JPG",0.1,0.9,0.8,112.8210511,473.8558554,117.013692,235.2945858,112.2969709875,503.6760141,238.598108942381,1342.11436280089,1333.3333332,0.00656418074932898
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_04","OB_H1_04",15,7,423,14,"cal",4.5,1,"IMG_0054.JPG",NA,"2019:12:12 12:11:47",1000,750,"OB_H1_04/IMG_0054.JPG",0.1,0.9,0.8,921.2105976,456.2392801,901.9244493,220.6128592,923.6213661375,485.6925827125,236.41439410999,1329.83096686869,1333.3333332,-0.00263023077499581
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_04","OB_H1_04",17,8,425,16,"cal",15,1,"IMG_0061.JPG",NA,"2019:12:12 12:14:26",1000,750,"OB_H1_04/IMG_0061.JPG",0.1,0.9,0.8,111.4967083,327.0680628,117.2481043,255.2747744,110.7777838,336.04222385,72.0232935600309,1350.43675425058,1333.3333332,0.0127459894438029
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",1,0,430,0,"cal",1.5,1,"IMG_0033.JPG",NA,"2019:12:11 13:18:16",1000,750,"OB_H1_05/IMG_0033.JPG",0.4,0.9,0.5,845.8333333,729.1666667,854.1666667,290.2777778,839.16666658,1080.27777782,438.967995696078,1316.90398708823,1333.3333332,-0.01239855499059
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",38,19,467,37,"cal",1.5,1,"IMG_0039.JPG",NA,"2019:12:11 13:18:22",1000,750,"OB_H1_05/IMG_0039.JPG",0.5,0.9,0.4,463.2380645,644.3355619,475.1956921,289.1940217,448.29103,1088.26248715,355.342790040052,1332.5354626502,1333.3333332,-0.000598582026895084
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",40,20,469,39,"cal",1.5,1,"IMG_0046.JPG",NA,"2019:12:11 13:18:30",1000,750,"OB_H1_05/IMG_0046.JPG",0.5,0.9,0.4,117.6626264,658.684715,150.4265187,292.78131,76.707761025,1116.06397125,367.367356237922,1377.62758589221,1333.3333332,0.0326808067414147
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",42,21,471,41,"cal",3,1,"IMG_0059.JPG",NA,"2019:12:11 13:18:41",1000,750,"OB_H1_05/IMG_0059.JPG",0.1,0.9,0.8,95.42143169,657.4889523,122.5138011,299.2034403,92.03488551375,702.2746413,359.308369773583,1347.40638665094,1333.3333332,0.0104994771628068
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",3,1,432,2,"cal",3,1,"IMG_0066.JPG",NA,"2019:12:11 13:18:48",1000,750,"OB_H1_05/IMG_0066.JPG",0.1,0.9,0.8,488.8888889,662.9884982,489.9572147,315.7810891,488.755348175,706.3894243375,347.209052667049,1302.03394750143,1333.3333332,-0.0237544555555115
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",5,2,434,4,"cal",3,1,"IMG_0072.JPG",NA,"2019:12:11 13:18:54",1000,750,"OB_H1_05/IMG_0072.JPG",0.1,0.9,0.8,861.1170759,646.2376881,859.0580626,290.0338093,861.3744525625,690.76317295,356.209829746366,1335.78686154887,1333.3333332,0.00183845526683852
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",7,3,436,6,"cal",4.5,1,"IMG_0083.JPG",NA,"2019:12:11 13:19:03",1000,750,"OB_H1_05/IMG_0083.JPG",0.1,0.9,0.8,878.1353927,553.4117055,879.1897158,314.2652562,878.0036023125,583.3050116625,239.148773381752,1345.21185027236,1333.3333332,0.00886943779487855
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",44,22,473,43,"cal",4.5,1,"IMG_0090.JPG",NA,"2019:12:11 13:19:09",1000,750,"OB_H1_05/IMG_0090.JPG",0.1,0.9,0.8,501.7711481,553.3134782,516.269919,323.622423,499.9588017375,582.0248601,230.148202679274,1294.58364007092,1333.3333332,-0.0294929423555658
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",46,23,475,45,"cal",4.5,1,"IMG_0098.JPG",NA,"2019:12:11 13:19:18",1000,750,"OB_H1_05/IMG_0098.JPG",0.3,0.9,0.6,91.99007283,499.1338605,109.5412166,320.5700501,83.214500945,588.4157657,179.424293316714,1345.68219987536,1333.3333332,0.0092190239168338
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",9,4,438,8,"cal",6,1,"IMG_0103_4.JPG",NA,"2019:12:11 13:19:24",1000,750,"OB_H1_05/IMG_0103_4.JPG",0.1,0.9,0.8,94.31519744,488.4792455,92.36728181,308.2970501,94.55868689375,511.002019925,180.192724366067,1351.4454327455,1333.3333332,0.0134926382404361
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",11,5,440,10,"cal",6,1,"IMG_0118.JPG",NA,"2019:12:11 13:19:37",1000,750,"OB_H1_05/IMG_0118.JPG",0.1,0.9,0.8,502.8689966,489.2308546,504.8169123,315.379385,502.6255071375,510.9622883,173.862381950938,1303.96786463204,1333.3333332,-0.0222702528380673
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",13,6,442,12,"cal",6,1,"IMG_0127.JPG",NA,"2019:12:11 13:19:50",1000,750,"OB_H1_05/IMG_0127.JPG",0.1,0.9,0.8,879.4121191,490.9482723,880.3860769,313.6879503,879.290374375,513.10581255,177.262997688011,1329.47248266008,1333.3333332,-0.00289983837531923
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",15,7,444,14,"cal",7.5,1,"IMG_0133.JPG",NA,"2019:12:11 13:20:11",1000,750,"OB_H1_05/IMG_0133.JPG",0.1,0.9,0.8,504.5105897,450.8948198,512.0302337,311.5096225,503.5706342,468.3179694625,139.587887269085,1308.63644314767,1333.3333332,-0.0186963603271154
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",48,24,477,47,"cal",7.5,1,"IMG_0146.JPG",NA,"2019:12:11 13:20:22",1000,750,"OB_H1_05/IMG_0146.JPG",0.1,0.9,0.8,90.36709509,446.1851985,102.0717855,302.2454179,88.90400878875,464.177671075,144.414889179648,1353.8895860592,1333.3333332,0.0152995523281271
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",17,9,446,16,"cal",9,1,"IMG_0154.JPG",NA,"2019:12:11 13:20:37",1000,750,"OB_H1_05/IMG_0154.JPG",0.1,0.9,0.8,89.30645691,412.8031478,89.92031437,291.4803322,89.2297247275,427.96849975,121.324368558393,1364.89914628192,1333.3333332,0.0233984680477237
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",19,10,448,18,"cal",9,1,"IMG_0162.JPG",NA,"2019:12:11 13:20:43",1000,750,"OB_H1_05/IMG_0162.JPG",0.1,0.9,0.8,497.4425889,423.0415343,499.5157844,306.9425916,497.1834394625,437.5539021375,116.117451899528,1306.32133386969,1333.3333332,-0.0204670274508471
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",21,11,450,20,"cal",9,1,"IMG_0177.JPG",NA,"2019:12:11 13:20:59",1000,750,"OB_H1_05/IMG_0177.JPG",0.1,0.9,0.8,883.404747,438.5721345,886.3151912,318.8156963,883.040941475,453.541689275,119.791799284391,1347.65774194939,1333.3333332,0.0106860072690989
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",23,12,452,22,"cal",10.5,1,"IMG_0194.JPG",NA,"2019:12:11 13:21:16",1000,750,"OB_H1_05/IMG_0194.JPG",0.1,0.9,0.8,882.9713307,408.8730787,885.1528947,305.3479561,882.6986352,421.813719025,103.548105877564,1359.06888964302,1333.3333332,0.0191177529548451
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",25,13,454,24,"cal",10.5,1,"IMG_0208.JPG",NA,"2019:12:11 13:21:32",1000,750,"OB_H1_05/IMG_0208.JPG",0.1,0.9,0.8,504.0469131,388.0123716,502.7560979,288.9288952,504.208265,400.39780615,99.091884124735,1300.58097913715,1333.3333332,-0.0248710006889186
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",27,14,456,26,"cal",10.5,1,"IMG_0226.JPG",NA,"2019:12:11 13:21:52",1000,750,"OB_H1_05/IMG_0226.JPG",0.1,0.9,0.8,91.4589348,389.2722082,93.86696951,286.5293938,91.15793046125,402.11506,102.771029682481,1348.86976458257,1333.3333332,0.011584958021024
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",29,15,458,28,"cal",12,1,"IMG_0230.JPG",NA,"2019:12:11 13:21:56",1000,750,"OB_H1_05/IMG_0230.JPG",0.1,0.9,0.8,88.58501667,374.599536,83.21281562,284.2408364,89.25654180125,385.89437345,90.5182585864568,1357.77387879685,1333.3333332,0.0181644324614463
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",31,16,460,30,"cal",12,1,"IMG_0235.JPG",NA,"2019:12:11 13:22:27",1000,750,"OB_H1_05/IMG_0235.JPG",0.1,0.9,0.8,883.2000749,398.0105885,882.2786617,307.4810572,883.31525155,409.3267799125,90.5342202688177,1358.01330403227,1333.3333332,0.0183407535204361
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H1_05","OB_H1_05",33,17,462,32,"cal",13.5,1,"IMG_0241.JPG",NA,"2019:12:11 13:23:19",1000,750,"OB_H1_05/IMG_0241.JPG",0.1,0.9,0.8,89.27127051,363.5931338,93.4613713,283.777901,88.74750791125,373.5700379,79.9251420489733,1348.73677207642,1333.3333332,0.0114863576473654
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",44,21,522,43,"cal",1.5,1,"IMG_0004.JPG",NA,"2019:12:11 12:34:54",1000,750,"OB_H4_01/IMG_0004.JPG",0.5,0.9,0.4,177.7777778,701.3888889,200,337.5,150.00000005,1156.250000025,364.566798576588,1367.12549466221,1333.3333332,0.0250282841480177
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",1,0,479,0,"cal",1.5,1,"IMG_0010.JPG",NA,"2019:12:11 12:34:58",1000,750,"OB_H4_01/IMG_0010.JPG",0.5,0.9,0.4,551.3888889,676.3888889,548.6111111,327.7777778,554.86111115,1112.152777775,348.622177768258,1307.33316663097,1333.3333332,-0.0196927607590286
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H4_01","OB_H4_01",3,1,481,2,"cal",1.5,1,"IMG_0016.JPG",NA,"2019:12:11 12:35:05",1000,750,"OB_H4_01/IMG_0016.JPG",0.6,0.9,0.3,963.8888889,636.1111111,971.3889228,361.1111111,948.8888211,1186.1111111,275.10225464089,1375.51127320445,1333.3333332,0.0311434247110125
